Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
100000.0,2015-12-14,Business Loan,,-1%,554xx,MN,< 1 year,0.0
15000.0,2017-03-28,debt_consolidation,,17.31%,735xx,OK,5 years,0.0
40000.0,2018-03-31,Home buying,,33.59%,762xx,TX,< 1 year,0.0
35000.0,2014-02-28,major_purchase,,-1%,543xx,WI,< 1 year,0.0
20000.0,2017-10-19,Other,669.0,7.68%,891xx,NV,< 1 year,0.0
3000.0,2018-10-24,Debt consolidation,,18.08%,190xx,PA,< 1 year,0.0
1000.0,2017-07-11,other,,31.26%,606xx,IL,5 years,0.0
25000.0,2018-08-13,Debt consolidation,,100%,200xx,WA,< 1 year,0.0
30000.0,2017-01-11,debt_consolidation,,37.97%,342xx,FL,< 1 year,0.0
10000.0,2017-02-17,other,,1.25%,782xx,TX,< 1 year,0.0
2000.0,2016-05-17,debt_consolidation,,60.11%,611xx,IL,< 1 year,0.0
3000.0,2015-12-11,Debt consolidation,,16.57%,917xx,CA,3 years,0.0
25000.0,2016-11-14,debt_consolidation,,32.91%,599xx,MT,< 1 year,0.0
10000.0,2018-11-13,Debt consolidation,,14.38%,370xx,TN,< 1 year,0.0
1000.0,2017-05-08,home_improvement,,121.77%,492xx,MI,< 1 year,0.0
2500.0,2017-04-09,moving,,26.23%,300xx,GA,< 1 year,0.0
10000.0,2018-05-12,Debt consolidation,,4.35%,067xx,CT,< 1 year,0.0
1500.0,2015-02-12,moving,674.0,36.6%,235xx,VA,,0.0
20000.0,2014-10-20,credit_card,660.0,100.54%,456xx,OH,< 1 year,0.0
15000.0,2017-11-14,Debt consolidation,637.0,13.57%,273xx,NC,< 1 year,0.0
10000.0,2016-11-07,Business,671.0,21.41%,770xx,TX,< 1 year,0.0
20000.0,2018-08-28,Other,,4.56%,900xx,CA,< 1 year,0.0
10000.0,2017-08-04,debt_consolidation,,30.59%,200xx,DC,< 1 year,0.0
25000.0,2018-07-31,Debt consolidation,,35.28%,395xx,MS,< 1 year,0.0
4000.0,2018-10-22,Other,,0%,481xx,MI,< 1 year,0.0
5000.0,2015-03-20,Credit card refinancing,,36.45%,949xx,CA,,0.0
19650.0,2017-12-22,Car financing,501.0,100%,191xx,PA,< 1 year,0.0
35000.0,2017-01-06,Debt consolidation,,-1%,450xx,OH,< 1 year,0.0
2000.0,2016-05-03,vacation,,3.15%,534xx,WI,< 1 year,0.0
15000.0,2014-07-22,credit_card,624.0,24.84%,660xx,KS,< 1 year,0.0
15000.0,2018-01-02,Debt consolidation,624.0,20.35%,606xx,IL,4 years,0.0
2500.0,2018-01-31,Other,,47.27%,913xx,CA,< 1 year,0.0
1000.0,2017-02-08,Debt consolidation,501.0,8.21%,752xx,TX,< 1 year,0.0
15000.0,2018-08-01,Major purchase,,18.8%,301xx,GA,< 1 year,0.0
5000.0,2013-09-06,other,651.0,20.95%,604xx,IL,< 1 year,0.0
10000.0,2014-07-24,debt_consolidation,643.0,10.99%,481xx,MI,< 1 year,0.0
10000.0,2018-03-13,Credit card refinancing,,25.73%,331xx,FL,< 1 year,0.0
1000.0,2017-08-20,other,,1.31%,930xx,CA,5 years,0.0
1000.0,2015-12-23,other,,7.68%,728xx,AR,< 1 year,0.0
15000.0,2018-05-15,Credit card refinancing,,32.35%,622xx,IL,< 1 year,0.0
1000.0,2014-06-19,debt_consolidation,,-1%,555xx,MN,< 1 year,0.0
10000.0,2014-12-22,home_improvement,641.0,17.2%,147xx,NY,< 1 year,0.0
20000.0,2016-02-24,credit_card,,10.36%,323xx,FL,5 years,0.0
12000.0,2018-07-17,Debt consolidation,,13.52%,212xx,MD,2 years,0.0
16850.0,2017-08-12,Car financing,606.0,100%,292xx,SC,< 1 year,0.0
35000.0,2016-11-28,major_purchase,,4.94%,586xx,ND,5 years,0.0
1000.0,2018-12-23,Debt consolidation,,17.03%,863xx,AZ,< 1 year,0.0
1500.0,2016-11-16,debt_consolidation,,48.95%,329xx,FL,< 1 year,0.0
10000.0,2018-05-18,Credit card refinancing,,8.74%,917xx,CA,< 1 year,0.0
10000.0,2018-08-19,Credit card refinancing,,100%,323xx,FL,< 1 year,0.0
40000.0,2016-12-14,Home buying,638.0,4.55%,953xx,CA,< 1 year,0.0
3000.0,2016-03-01,debt_consolidation,,26.56%,344xx,FL,< 1 year,0.0
1000.0,2016-02-04,major_purchase,,2.8%,113xx,NY,< 1 year,0.0
6000.0,2018-08-27,Debt consolidation,,32.63%,330xx,FL,< 1 year,0.0
3000.0,2016-12-29,debt_consolidation,,18.05%,905xx,CA,5 years,0.0
10000.0,2017-11-30,Debt consolidation,598.0,17.54%,337xx,FL,< 1 year,0.0
15000.0,2017-05-28,Credit card refinancing,618.0,29.96%,483xx,MI,< 1 year,0.0
5000.0,2018-01-15,Other,545.0,6.66%,847xx,UT,< 1 year,0.0
10000.0,2018-11-08,Debt consolidation,,5.62%,448xx,OH,,0.0
6000.0,2015-01-27,credit_card,643.0,39.91%,331xx,FL,< 1 year,0.0
1000.0,2018-08-25,Medical expenses,,18.05%,672xx,KS,,0.0
20000.0,2018-05-11,Car financing,,3.9%,104xx,NY,< 1 year,0.0
10000.0,2017-01-19,debt_consolidation,,21.5%,978xx,OR,5 years,0.0
10000.0,2018-03-06,Debt consolidation,,24.68%,926xx,CA,< 1 year,0.0
2200.0,2016-01-28,car,,3.16%,480xx,MI,< 1 year,0.0
5000.0,2017-07-12,debt_consolidation,,6.67%,920xx,CA,5 years,0.0
4000.0,2015-11-18,medical,,4.22%,296xx,SC,< 1 year,0.0
7000.0,2018-07-20,Credit card refinancing,,27.7%,487xx,MI,< 1 year,0.0
10050.0,2017-10-20,Car financing,570.0,100%,917xx,CA,< 1 year,0.0
20000.0,2017-12-07,Debt consolidation,760.0,39.73%,802xx,CO,< 1 year,0.0
5000.0,2016-05-11,debt_consolidation,,7.65%,307xx,GA,< 1 year,0.0
12000.0,2017-05-22,Debt consolidation,686.0,15.92%,233xx,VA,< 1 year,0.0
15000.0,2013-07-30,small_business,633.0,21.8%,501xx,IL,< 1 year,0.0
20000.0,2015-05-19,debt_consolidation,,27.95%,460xx,IN,< 1 year,0.0
20000.0,2018-06-01,Other,,100%,104xx,NY,< 1 year,0.0
10000.0,2018-10-23,Debt consolidation,,27.41%,061xx,CT,< 1 year,0.0
26000.0,2018-09-01,Credit card refinancing,,34.47%,082xx,NJ,< 1 year,0.0
15000.0,2018-01-09,Credit card refinancing,667.0,31.92%,228xx,VA,< 1 year,0.0
10000.0,2017-05-23,credit_card,,35.4%,335xx,FL,5 years,0.0
15000.0,2017-11-21,Debt consolidation,632.0,3.06%,104xx,NY,< 1 year,0.0
5000.0,2018-05-15,Debt consolidation,,31.41%,383xx,TN,< 1 year,0.0
3000.0,2015-10-27,other,,10.8%,921xx,CA,< 1 year,0.0
2000.0,2018-04-14,Medical expenses,,14.07%,755xx,TX,< 1 year,0.0
20000.0,2016-12-01,debt_consolidation,,9.17%,967xx,HI,< 1 year,0.0
1500.0,2016-02-22,debt_consolidation,,18.01%,342xx,FL,< 1 year,0.0
5000.0,2015-01-08,other,,0%,752xx,TX,< 1 year,0.0
10000.0,2018-02-19,Debt consolidation,,3.27%,773xx,TX,< 1 year,0.0
5000.0,2018-02-28,Home buying,,1.15%,770xx,TX,< 1 year,0.0
5000.0,2016-07-02,other,,21.11%,604xx,IL,< 1 year,0.0
25000.0,2018-12-03,Debt consolidation,,8.11%,302xx,GA,< 1 year,0.0
7000.0,2016-12-14,Debt consolidation,674.0,31.2%,631xx,MO,< 1 year,0.0
8000.0,2017-03-19,Debt consolidation,666.0,36.49%,381xx,TN,< 1 year,0.0
35000.0,2016-11-28,debt_consolidation,,23.64%,328xx,FL,,0.0
1500.0,2012-04-19,other,582.0,0.6%,100xx,NY,< 1 year,0.0
5000.0,2018-04-06,Debt consolidation,,4.02%,717xx,AR,< 1 year,0.0
15500.0,2014-01-11,debt_consolidation,657.0,20.14%,981xx,WA,< 1 year,0.0
30000.0,2018-10-04,Medical expenses,737.0,86.33%,773xx,TX,,0.0
5000.0,2017-12-11,Other,501.0,0.5%,677xx,KS,< 1 year,0.0
5000.0,2017-01-09,Debt consolidation,565.0,46.95%,342xx,FL,< 1 year,0.0
7000.0,2017-10-30,Debt consolidation,563.0,13.56%,664xx,KS,< 1 year,0.0
5000.0,2018-08-31,Debt consolidation,,17.75%,188xx,PA,< 1 year,0.0
20000.0,2018-01-25,Debt consolidation,,27.31%,319xx,GA,< 1 year,0.0
5000.0,2015-06-29,other,,67.68%,924xx,CA,< 1 year,0.0
2500.0,2015-03-29,debt_consolidation,,29.45%,773xx,TX,< 1 year,0.0
1000.0,2016-12-02,Credit card refinancing,804.0,11.93%,617xx,IL,< 1 year,0.0
3000.0,2017-08-16,Major purchase,749.0,5.62%,080xx,NJ,,0.0
6000.0,2015-07-03,debt_consolidation,,36.27%,194xx,PA,< 1 year,0.0
1000.0,2017-02-13,other,,17.3%,980xx,WA,5 years,0.0
9000.0,2018-02-26,Car financing,,6.63%,157xx,PA,< 1 year,0.0
25000.0,2017-07-26,debt_consolidation,,-1%,070xx,NJ,< 1 year,0.0
3500.0,2014-06-23,other,,-1%,071xx,NJ,< 1 year,0.0
31000.0,2015-11-17,car,,0.13%,917xx,CA,< 1 year,0.0
10000.0,2018-11-26,Credit card refinancing,,10.24%,112xx,NY,< 1 year,0.0
40000.0,2018-10-15,Credit card refinancing,,39.45%,402xx,KY,< 1 year,0.0
14000.0,2017-08-07,debt_consolidation,,45.61%,035xx,NH,5 years,0.0
2500.0,2018-04-18,Moving and relocation,573.0,0%,661xx,KS,< 1 year,0.0
15000.0,2017-06-07,major_purchase,,4.52%,320xx,FL,< 1 year,0.0
1500.0,2018-04-02,Other,,18.03%,462xx,IN,< 1 year,0.0
10000.0,2017-02-21,credit_card,,46.36%,023xx,MA,5 years,0.0
15000.0,2010-10-20,debt_consolidation,716.0,45.27%,935xx,CA,< 1 year,0.0
10000.0,2018-08-20,Credit card refinancing,,50.61%,361xx,AL,< 1 year,0.0
10000.0,2017-03-01,credit_card,,62.46%,749xx,OK,5 years,0.0
3500.0,2011-09-06,other,574.0,55.79%,788xx,TX,< 1 year,0.0
10000.0,2017-07-11,debt_consolidation,,6.22%,360xx,AL,4 years,0.0
40000.0,2017-11-01,Credit card refinancing,861.0,425.5%,284xx,NC,< 1 year,0.0
3000.0,2018-11-11,Other,,100%,483xx,MI,< 1 year,0.0
40000.0,2017-01-11,small_business,,12.95%,112xx,NY,< 1 year,0.0
10000.0,2017-09-03,other,,2.6%,212xx,MD,< 1 year,0.0
30000.0,2018-11-06,Debt consolidation,,30.93%,630xx,MO,< 1 year,0.0
5000.0,2017-02-08,other,,68.98%,231xx,VA,< 1 year,0.0
2000.0,2017-08-13,debt_consolidation,,15.32%,655xx,MO,5 years,0.0
2000.0,2017-02-23,Medical expenses,501.0,0%,232xx,VA,< 1 year,0.0
30000.0,2018-06-21,Business,,9.95%,481xx,MI,< 1 year,0.0
17000.0,2016-06-22,Medical expenses,,7.55%,060xx,CT,10+ years,0.0
2000.0,2016-12-28,Debt consolidation,587.0,110.76%,300xx,GA,< 1 year,0.0
35000.0,2013-02-07,credit_card,689.0,36.72%,430xx,OH,< 1 year,0.0
5000.0,2018-08-04,Major purchase,,15.63%,461xx,IN,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,14.11%,988xx,WA,< 1 year,0.0
10000.0,2017-08-29,Debt consolidation,588.0,15.29%,601xx,IL,10+ years,0.0
5000.0,2018-05-15,Other,667.0,37.67%,722xx,AR,< 1 year,0.0
10000.0,2018-05-21,Moving and relocation,,22.64%,984xx,WA,< 1 year,0.0
30000.0,2018-07-07,Debt consolidation,,21.26%,970xx,OR,< 1 year,0.0
30000.0,2018-10-31,Credit card refinancing,,22.15%,489xx,MI,< 1 year,0.0
5000.0,2016-06-25,debt_consolidation,,7.48%,481xx,MI,< 1 year,0.0
35000.0,2017-01-23,Medical expenses,573.0,56.76%,626xx,IL,< 1 year,0.0
5000.0,2017-05-24,Debt consolidation,510.0,8.6%,075xx,NJ,< 1 year,0.0
2000.0,2017-09-24,other,,0.89%,856xx,AZ,1 year,0.0
7500.0,2017-02-06,debt_consolidation,,11.44%,200xx,DC,5 years,0.0
6400.0,2017-04-11,debt_consolidation,,32.88%,073xx,NJ,< 1 year,0.0
2000.0,2018-02-25,Other,,2%,115xx,NY,< 1 year,0.0
6000.0,2016-02-21,home_improvement,,39.28%,376xx,TN,< 1 year,0.0
35000.0,2013-09-02,debt_consolidation,660.0,18.33%,068xx,CT,< 1 year,0.0
1500.0,2018-03-16,Debt consolidation,,14.22%,104xx,NY,< 1 year,0.0
12000.0,2017-05-31,Debt consolidation,620.0,160.58%,531xx,WI,< 1 year,0.0
1000.0,2018-04-18,Other,,15.25%,105xx,NY,< 1 year,0.0
7000.0,2009-03-04,Consolidation,658.0,20.22%,551xx,MN,2 years,0.0
40000.0,2018-04-30,Debt consolidation,,124.21%,351xx,AL,< 1 year,0.0
15000.0,2017-11-02,Medical expenses,544.0,106.17%,940xx,CA,< 1 year,0.0
3000.0,2018-08-01,Other,,39.4%,540xx,WI,< 1 year,0.0
70000.0,2018-12-24,Business Loan,,-1%,422xx,KY,< 1 year,0.0
10000.0,2018-01-13,Other,703.0,2.5%,112xx,NY,< 1 year,0.0
3000.0,2012-06-26,major_purchase,737.0,4.92%,027xx,MA,2 years,0.0
20000.0,2018-05-16,Credit card refinancing,,40.84%,450xx,OH,< 1 year,0.0
40000.0,2016-06-06,credit_card,696.0,45.35%,799xx,TX,< 1 year,0.0
4500.0,2014-02-04,debt_consolidation,589.0,6.26%,857xx,AZ,< 1 year,0.0
3000.0,2017-10-01,Other,,100%,900xx,CA,< 1 year,0.0
25000.0,2016-01-23,Credit card refinancing,798.0,18.91%,072xx,NJ,10+ years,0.0
20000.0,2014-01-24,debt_consolidation,600.0,44.03%,324xx,FL,< 1 year,0.0
20000.0,2014-07-19,debt_consolidation,616.0,12.75%,926xx,CA,< 1 year,0.0
6000.0,2017-06-09,Other,627.0,23.76%,296xx,SC,< 1 year,0.0
40000.0,2017-07-08,home_improvement,,5.61%,933xx,CA,< 1 year,0.0
20000.0,2018-02-14,Medical expenses,,15.12%,606xx,IL,< 1 year,0.0
2000.0,2016-11-22,Debt consolidation,507.0,1.84%,810xx,CO,< 1 year,0.0
5000.0,2018-06-27,Home buying,,15.37%,780xx,TX,< 1 year,0.0
2000.0,2014-07-14,major_purchase,717.0,13.16%,112xx,NY,5 years,0.0
30000.0,2017-12-17,Debt consolidation,,100%,221xx,VA,< 1 year,0.0
27175.0,2018-10-13,Credit card refinancing,,57.68%,931xx,CA,< 1 year,0.0
5000.0,2015-12-29,moving,,38.98%,700xx,LA,5 years,0.0
32000.0,2016-09-17,home_improvement,,15.42%,559xx,MN,5 years,0.0
20000.0,2018-10-30,Credit card refinancing,,31.98%,608xx,IL,< 1 year,0.0
15000.0,2015-02-07,Other,735.0,23.4%,945xx,CA,8 years,0.0
15000.0,2017-07-08,Debt consolidation,667.0,12.63%,740xx,OK,< 1 year,0.0
5000.0,2017-09-20,Debt consolidation,619.0,4.57%,852xx,AZ,< 1 year,0.0
30000.0,2017-09-10,debt_consolidation,,11.63%,027xx,MA,< 1 year,0.0
5000.0,2017-09-21,Other,607.0,26.17%,453xx,OH,< 1 year,0.0
10000.0,2017-09-20,Home improvement,705.0,91.54%,835xx,ID,< 1 year,0.0
15000.0,2018-02-28,Debt consolidation,,23.98%,336xx,FL,< 1 year,0.0
4000.0,2018-09-26,Credit card refinancing,,2%,770xx,TX,< 1 year,0.0
10000.0,2016-11-14,debt_consolidation,,-1%,080xx,NJ,,0.0
5000.0,2016-10-09,other,,10.06%,066xx,CT,5 years,0.0
7250.0,2018-10-27,Car financing,,100%,740xx,OK,< 1 year,0.0
30000.0,2016-03-18,debt_consolidation,,8.38%,917xx,CA,< 1 year,0.0
4000.0,2015-09-20,moving,,0.95%,423xx,KY,< 1 year,0.0
18125.0,2018-06-01,Car financing,,100%,349xx,FL,2 years,0.0
35000.0,2018-06-12,Credit card refinancing,,17.32%,891xx,NV,< 1 year,0.0
5000.0,2017-04-18,Medical expenses,614.0,1.89%,620xx,IL,< 1 year,0.0
14500.0,2018-12-05,Other,,0%,856xx,AZ,< 1 year,0.0
10000.0,2017-07-07,Medical expenses,597.0,12.42%,334xx,FL,< 1 year,0.0
20000.0,2017-09-13,Credit card refinancing,693.0,42.19%,138xx,NY,< 1 year,0.0
10000.0,2018-09-14,Debt consolidation,,12.36%,351xx,AL,< 1 year,0.0
10000.0,2018-03-27,Debt consolidation,,24.04%,454xx,OH,< 1 year,0.0
3250.0,2014-08-28,credit_card,587.0,3.66%,301xx,GA,< 1 year,0.0
5000.0,2018-06-29,Other,,3.74%,330xx,FL,< 1 year,0.0
10000.0,2011-08-31,other,616.0,2.02%,354xx,AL,< 1 year,0.0
7000.0,2015-04-16,debt_consolidation,,25.31%,325xx,FL,< 1 year,0.0
35000.0,2014-10-07,debt_consolidation,653.0,78.11%,400xx,KY,< 1 year,0.0
6000.0,2018-04-11,Credit card refinancing,,40.34%,327xx,FL,< 1 year,0.0
35000.0,2017-07-17,other,,28.66%,359xx,AL,5 years,0.0
2500.0,2018-07-05,Other,,33.44%,330xx,FL,< 1 year,0.0
10000.0,2018-01-24,Credit card refinancing,,932.34%,840xx,UT,< 1 year,0.0
10000.0,2015-11-13,credit_card,,27.52%,516xx,IL,< 1 year,0.0
3000.0,2016-07-09,Major purchase,,26.81%,481xx,MI,,0.0
4500.0,2017-09-24,debt_consolidation,,33.56%,986xx,WA,< 1 year,0.0
5000.0,2016-01-19,debt_consolidation,,37.24%,018xx,MA,< 1 year,0.0
6000.0,2018-02-15,Debt consolidation,,64.77%,622xx,IL,< 1 year,0.0
5000.0,2018-07-29,Other,,1.46%,067xx,CT,< 1 year,0.0
10000.0,2014-06-19,Debt consolidation,727.0,1.6%,355xx,AL,,0.0
10000.0,2017-12-15,Car financing,589.0,17.79%,238xx,VA,< 1 year,0.0
3500.0,2017-10-15,Medical expenses,695.0,24.55%,770xx,TX,< 1 year,0.0
2500.0,2016-03-21,renewable_energy,,1.2%,117xx,NY,< 1 year,0.0
10000.0,2018-05-14,Debt consolidation,,37.87%,913xx,CA,< 1 year,0.0
10000.0,2018-05-26,Debt consolidation,,23.3%,296xx,SC,< 1 year,0.0
10000.0,2018-02-24,Moving and relocation,,66.44%,334xx,FL,< 1 year,0.0
10000.0,2018-03-30,Credit card refinancing,,625.14%,681xx,NE,< 1 year,0.0
4000.0,2018-12-08,Medical expenses,,0.27%,850xx,AZ,< 1 year,0.0
75000.0,2018-06-12,Business Loan,,-1%,110xx,NY,< 1 year,0.0
25000.0,2017-01-23,debt_consolidation,,27.76%,100xx,NY,< 1 year,0.0
1000.0,2018-11-20,Debt consolidation,,2.54%,945xx,CA,< 1 year,0.0
10000.0,2017-12-09,Debt consolidation,621.0,11.07%,176xx,PA,< 1 year,0.0
1000.0,2017-08-01,Debt consolidation,601.0,23.06%,834xx,ID,< 1 year,0.0
25000.0,2018-09-06,Credit card refinancing,,142.58%,612xx,IL,< 1 year,0.0
3000.0,2017-10-20,Other,658.0,15.6%,669xx,KS,< 1 year,0.0
4500.0,2018-08-28,Other,,30.61%,206xx,MD,< 1 year,0.0
25000.0,2018-06-20,Debt consolidation,,24.68%,852xx,AZ,< 1 year,0.0
3000.0,2015-01-25,other,616.0,-1%,900xx,CA,5 years,0.0
10000.0,2013-08-23,debt_consolidation,582.0,95.2%,775xx,TX,< 1 year,0.0
4000.0,2009-04-15,student loan,527.0,36.8%,164xx,PA,5 years,0.0
2000.0,2018-09-19,Other,,6.24%,760xx,TX,7 years,0.0
6000.0,2018-11-15,Other,,50.77%,277xx,NC,2 years,0.0
6000.0,2014-04-03,debt_consolidation,665.0,28.12%,301xx,GA,< 1 year,0.0
10575.0,2017-08-06,Car financing,571.0,100%,110xx,NY,< 1 year,0.0
35000.0,2015-12-18,Debt consolidation,617.0,8.36%,840xx,UT,10+ years,0.0
10000.0,2016-02-24,other,,0.23%,067xx,CT,5 years,0.0
15000.0,2018-03-04,Debt consolidation,,19.31%,554xx,MN,< 1 year,0.0
10000.0,2018-07-06,Credit card refinancing,,5.02%,782xx,TX,< 1 year,0.0
3500.0,2018-08-22,Debt consolidation,,36.04%,450xx,OH,< 1 year,0.0
2000.0,2018-05-31,Home improvement,,27.18%,963xx,CA,< 1 year,0.0
1000.0,2018-01-11,Other,590.0,69.67%,700xx,LA,< 1 year,0.0
1000.0,2017-11-08,Other,494.0,6.85%,243xx,VA,< 1 year,0.0
10000.0,2018-03-26,Debt consolidation,,45.68%,933xx,CA,< 1 year,0.0
6000.0,2017-04-14,debt_consolidation,,35.09%,071xx,FL,< 1 year,0.0
1500.0,2017-05-05,car,501.0,5.34%,383xx,TN,< 1 year,0.0
20000.0,2018-01-15,Credit card refinancing,588.0,76.04%,750xx,TX,< 1 year,0.0
10000.0,2017-10-15,debt_consolidation,,17.79%,954xx,CA,< 1 year,0.0
6000.0,2015-10-07,debt_consolidation,,4.44%,064xx,CT,< 1 year,0.0
10000.0,2014-07-14,debt_consolidation,,-1%,840xx,UT,< 1 year,0.0
40000.0,2018-08-29,Debt consolidation,,31.93%,060xx,CT,< 1 year,0.0
40000.0,2018-06-25,Debt consolidation,,87.16%,740xx,OK,< 1 year,0.0
7000.0,2017-03-01,debt_consolidation,,5.97%,334xx,FL,< 1 year,0.0
11500.0,2016-06-17,debt_consolidation,,34.52%,920xx,CA,< 1 year,0.0
5000.0,2014-11-16,Moving and relocation,831.0,7.07%,553xx,MN,3 years,0.0
3000.0,2016-12-05,debt_consolidation,,41.06%,216xx,MD,< 1 year,0.0
40000.0,2017-09-18,Business,,100%,401xx,IN,< 1 year,0.0
12000.0,2016-01-26,debt_consolidation,,3.72%,071xx,NJ,< 1 year,0.0
5000.0,2016-12-26,debt_consolidation,,33.5%,305xx,GA,5 years,0.0
13000.0,2018-08-06,Other,,25.37%,350xx,AL,< 1 year,0.0
10000.0,2017-06-30,debt_consolidation,,34.73%,462xx,IN,< 1 year,0.0
6500.0,2018-11-07,Debt consolidation,,15.08%,078xx,NJ,< 1 year,0.0
25000.0,2017-10-23,Business Loan,,-1%,212xx,MD,< 1 year,0.0
2500.0,2012-04-20,car,569.0,16.92%,339xx,FL,< 1 year,0.0
1500.0,2018-01-05,Other,596.0,29.08%,285xx,NC,< 1 year,0.0
3000.0,2017-03-30,Debt consolidation,515.0,14.4%,687xx,NE,< 1 year,0.0
12000.0,2018-12-04,Credit card refinancing,,23.96%,982xx,WA,< 1 year,0.0
20000.0,2018-05-31,Debt consolidation,,45.72%,761xx,TX,< 1 year,0.0
3000.0,2017-02-12,debt_consolidation,,0%,606xx,IL,< 1 year,0.0
24000.0,2018-05-21,Credit card refinancing,,13.88%,800xx,CO,10+ years,0.0
10000.0,2017-01-31,Debt consolidation,622.0,9.27%,372xx,TN,< 1 year,0.0
40000.0,2017-09-30,Credit card refinancing,663.0,18.71%,752xx,TX,< 1 year,0.0
3500.0,2018-06-07,Debt consolidation,,16.66%,100xx,NY,< 1 year,0.0
10000.0,2018-03-28,Debt consolidation,,23.63%,124xx,NY,< 1 year,0.0
30000.0,2016-04-18,home_improvement,616.0,50.86%,075xx,NJ,< 1 year,0.0
11000.0,2014-10-08,debt_consolidation,589.0,27.81%,236xx,VA,< 1 year,0.0
5000.0,2018-01-16,Debt consolidation,633.0,20.09%,189xx,PA,< 1 year,0.0
16000.0,2012-02-16,car,734.0,1.99%,115xx,NY,4 years,0.0
25000.0,2017-06-01,debt_consolidation,,6.45%,972xx,OR,5 years,0.0
1000.0,2017-09-30,Other,520.0,35.69%,330xx,FL,< 1 year,0.0
25000.0,2017-12-06,Debt consolidation,540.0,28.59%,891xx,NV,< 1 year,0.0
1000.0,2015-05-17,other,,-1%,530xx,TX,< 1 year,0.0
3000.0,2016-04-07,debt_consolidation,,12.02%,907xx,CA,< 1 year,0.0
1500.0,2017-10-11,Other,589.0,21.61%,778xx,TX,< 1 year,0.0
8000.0,2018-06-23,Debt consolidation,,9.93%,301xx,GA,< 1 year,0.0
25500.0,2018-10-18,Debt consolidation,,11.03%,347xx,FL,< 1 year,0.0
5000.0,2014-06-20,moving,,-1%,197xx,DE,< 1 year,0.0
2500.0,2016-11-16,debt_consolidation,,0.85%,275xx,NC,< 1 year,0.0
1400.0,2017-07-20,car,,0%,380xx,TN,< 1 year,0.0
1500.0,2014-12-02,vacation,559.0,4.54%,782xx,TX,< 1 year,0.0
1200.0,2016-09-06,debt_consolidation,,15.09%,782xx,TX,< 1 year,0.0
1000.0,2009-07-30,Wedding Expense,,-1%,292xx,SC,< 1 year,0.0
20000.0,2014-11-02,Debt consolidation,674.0,17.07%,302xx,GA,,0.0
10000.0,2017-07-10,Debt consolidation,588.0,12.03%,462xx,IN,< 1 year,0.0
10000.0,2018-08-08,Debt consolidation,,16.42%,297xx,SC,< 1 year,0.0
5000.0,2018-12-10,Other,,11.8%,104xx,NY,< 1 year,0.0
20000.0,2018-10-11,Debt consolidation,,8.01%,330xx,FL,< 1 year,0.0
35000.0,2018-06-04,Major purchase,,100%,088xx,NJ,< 1 year,0.0
25000.0,2018-05-09,Debt consolidation,,1.46%,799xx,TX,< 1 year,0.0
2000.0,2014-01-16,house,501.0,13.3%,972xx,OR,< 1 year,0.0
2000.0,2017-05-25,debt_consolidation,,14.72%,606xx,IL,5 years,0.0
6000.0,2016-09-05,debt_consolidation,,16.22%,130xx,NY,< 1 year,0.0
1000.0,2018-03-06,Debt consolidation,,49.56%,539xx,WI,< 1 year,0.0
10000.0,2018-08-16,Credit card refinancing,,100%,236xx,VA,< 1 year,0.0
15000.0,2017-08-27,debt_consolidation,,29.9%,786xx,TX,5 years,0.0
10000.0,2018-05-15,Credit card refinancing,,25.09%,220xx,VA,< 1 year,0.0
1000.0,2016-08-10,medical,,5.4%,720xx,AR,< 1 year,0.0
5000.0,2017-11-20,Other,700.0,24.84%,086xx,NJ,< 1 year,0.0
6000.0,2018-04-06,Other,,41.7%,049xx,ME,< 1 year,0.0
9000.0,2018-02-12,Debt consolidation,,27.6%,751xx,TX,< 1 year,0.0
2500.0,2016-04-25,small_business,,40.29%,923xx,CA,< 1 year,0.0
10000.0,2015-01-08,Credit card refinancing,704.0,18.39%,921xx,CA,,0.0
15000.0,2018-08-21,Home improvement,,31.4%,201xx,VA,< 1 year,0.0
20000.0,2017-03-19,credit_card,,33.64%,113xx,NY,5 years,0.0
7000.0,2018-02-22,Debt consolidation,,11.05%,100xx,NY,< 1 year,0.0
50000.0,2017-02-13,Business Loan,,-1%,920xx,CA,< 1 year,0.0
15000.0,2017-12-28,Credit card refinancing,709.0,58.81%,805xx,CO,< 1 year,0.0
25000.0,2015-08-13,debt_consolidation,,580%,346xx,FL,< 1 year,0.0
25000.0,2014-08-20,home_improvement,,-1%,066xx,CT,< 1 year,0.0
3000.0,2018-09-14,Other,,16.69%,495xx,MI,< 1 year,0.0
5000.0,2015-10-02,credit_card,,41.52%,667xx,KS,< 1 year,0.0
10000.0,2016-11-04,Debt consolidation,669.0,35.45%,351xx,AL,< 1 year,0.0
40000.0,2016-03-16,vacation,,352.7%,601xx,IL,< 1 year,0.0
25000.0,2015-10-20,other,,41.88%,217xx,MD,< 1 year,0.0
22875.0,2018-01-28,Credit card refinancing,,100%,993xx,WA,< 1 year,0.0
10000.0,2017-12-12,Credit card refinancing,656.0,36.46%,585xx,ND,< 1 year,0.0
5000.0,2014-03-14,moving,548.0,8.47%,103xx,NY,< 1 year,0.0
5000.0,2018-02-21,Home buying,,29%,551xx,MN,< 1 year,0.0
