id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
77871625,,19800.0,19800.0,19800.0, 36 months,12.99,667.05,C,C2,Administration,10+ years,RENT,45000.0,Verified,Apr-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77871625,,credit_card,Credit card refinancing,300xx,GA,25.65,0.0,Dec-1999,675.0,679.0,0.0,54.0,,9.0,0.0,34922.0,79.5,10.0,w,1193.3,1193.3,22771.03,22771.03,18606.7,4164.33,0.0,0.0,0.0,Feb-2019,667.05,Apr-2019,Sep-2017,704.0,700.0,0.0,54.0,1.0,Individual,,,,0.0,0.0,34922.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2.0,24411.0,80.0,43900.0,0.0,0.0,0.0,2.0,3880.0,5637.0,86.0,0.0,0.0,,196.0,15.0,15.0,0.0,53.0,,,54.0,1.0,3.0,4.0,4.0,4.0,0.0,9.0,10.0,4.0,9.0,0.0,0.0,0.0,0.0,90.0,50.0,0.0,0.0,43900.0,34922.0,40200.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
80788611,,30000.0,30000.0,30000.0, 36 months,8.39,945.5,B,B1,Account Executive ,1 year,RENT,240000.0,Verified,Jun-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=80788611,,debt_consolidation,,949xx,CA,10.75,0.0,Jul-2003,770.0,774.0,0.0,,,14.0,0.0,9259.0,21.9,35.0,w,2797.2,2797.2,31173.53,31173.53,27202.8,3970.73,0.0,0.0,0.0,Mar-2019,945.5,Apr-2019,Mar-2019,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,65889.0,0.0,7.0,2.0,3.0,7.0,51184.0,55.0,0.0,1.0,6421.0,47.0,42300.0,0.0,1.0,4.0,4.0,4706.0,24379.0,20.8,0.0,0.0,155.0,123.0,19.0,7.0,2.0,58.0,,1.0,,0.0,1.0,2.0,4.0,12.0,13.0,6.0,17.0,2.0,14.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,140852.0,65889.0,30800.0,93106.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
78810402,,7000.0,7000.0,7000.0, 36 months,12.99,235.83,C,C2,Sales & Marketing,2 years,RENT,55000.0,Verified,May-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=78810402,,debt_consolidation,Debt consolidation,027xx,MA,13.18,0.0,Oct-2006,665.0,669.0,1.0,,,14.0,0.0,6731.0,35.0,16.0,w,0.0,0.0,8015.967279135601,8015.97,7000.0,1015.97,0.0,0.0,0.0,Sep-2017,4483.57,,Mar-2019,644.0,640.0,0.0,56.0,1.0,Individual,,,,0.0,0.0,14186.0,2.0,1.0,0.0,1.0,14.0,7455.0,61.0,6.0,7.0,1875.0,35.0,19000.0,0.0,0.0,4.0,8.0,1013.0,1942.0,48.0,0.0,0.0,114.0,110.0,1.0,1.0,0.0,9.0,,3.0,,0.0,6.0,13.0,7.0,7.0,2.0,13.0,14.0,9.0,14.0,,0.0,0.0,6.0,94.0,33.3,0.0,0.0,31199.0,14186.0,11650.0,12199.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
9209403,,12000.0,12000.0,12000.0, 36 months,9.67,385.35,B,B1,Teacher,3 years,RENT,35211.0,Source Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9209403,,credit_card,Credit card refinancing,352xx,AL,17.87,3.0,May-1993,675.0,679.0,0.0,12.0,,14.0,0.0,14295.0,77.3,28.0,w,0.0,0.0,13276.35,13276.35,12000.0,1276.35,0.0,0.0,0.0,Apr-2015,7496.1,,Nov-2018,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,67852.0,,,,,,,,,,,,18500.0,,,,1.0,5654.0,4205.0,77.3,0.0,0.0,75.0,247.0,20.0,20.0,0.0,20.0,23.0,,18.0,0.0,4.0,4.0,5.0,8.0,14.0,7.0,13.0,4.0,14.0,0.0,0.0,0.0,0.0,76.9,60.0,0.0,0.0,73982.0,67852.0,18500.0,54666.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
17262830,,3050.0,3050.0,3050.0, 36 months,19.52,112.61,E,E2,Technician,10+ years,RENT,47000.0,Not Verified,May-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=17262830,,moving,Moving and relocation,574xx,SD,14.63,0.0,Jan-1995,665.0,669.0,4.0,,38.0,6.0,3.0,813.0,33.0,38.0,w,0.0,0.0,4053.6869478835,4053.69,3050.0,1003.69,0.0,0.0,0.0,Jun-2017,112.34,,Jan-2019,624.0,620.0,0.0,35.0,1.0,Individual,,,,0.0,0.0,22771.0,,,,,,,,,,,,2450.0,,,,3.0,4554.0,875.0,36.0,0.0,0.0,117.0,232.0,1.0,1.0,5.0,1.0,,1.0,,0.0,2.0,4.0,3.0,8.0,17.0,4.0,15.0,2.0,5.0,,0.0,0.0,3.0,66.0,50.0,1.0,0.0,25450.0,22771.0,1750.0,23000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
70670531,,35000.0,35000.0,35000.0, 36 months,13.67,1190.62,C,C3,,,MORTGAGE,85000.0,Verified,Feb-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=70670531,,home_improvement,Home improvement,852xx,AZ,14.64,0.0,Apr-1974,690.0,694.0,0.0,29.0,,6.0,0.0,7116.0,33.6,26.0,w,0.0,0.0,37033.298614237,37033.3,35000.0,2033.3,0.0,0.0,0.0,Aug-2016,12.77,,Apr-2018,719.0,715.0,0.0,29.0,1.0,Individual,,,,0.0,0.0,87576.0,0.0,2.0,2.0,3.0,10.0,80460.0,96.0,0.0,0.0,5908.0,71.0,21200.0,0.0,8.0,3.0,4.0,14596.0,10584.0,40.2,0.0,0.0,121.0,501.0,63.0,10.0,8.0,67.0,,5.0,38.0,3.0,3.0,3.0,3.0,4.0,8.0,4.0,10.0,3.0,6.0,0.0,0.0,0.0,2.0,88.5,0.0,0.0,0.0,107577.0,87576.0,17700.0,86377.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
75199963,,14000.0,14000.0,14000.0, 36 months,9.16,446.24,B,B2,SURVEY TECH,10+ years,MORTGAGE,52000.0,Not Verified,Mar-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75199963,,medical,Medical expenses,633xx,MO,17.97,0.0,Mar-2006,760.0,764.0,1.0,,,15.0,0.0,8024.0,18.4,28.0,w,0.0,0.0,16034.676627306,16034.68,14000.0,2034.68,0.0,0.0,0.0,Jan-2019,456.97,,Mar-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,140934.0,1.0,2.0,1.0,2.0,2.0,20990.0,69.0,1.0,3.0,7899.0,39.0,43600.0,1.0,2.0,10.0,8.0,9396.0,23776.0,25.2,0.0,0.0,120.0,107.0,7.0,2.0,5.0,7.0,,2.0,,0.0,2.0,2.0,8.0,8.0,6.0,12.0,16.0,2.0,15.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,188275.0,29014.0,31800.0,30296.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
95119135,,12000.0,12000.0,12000.0, 36 months,23.99,470.74,E,E2,pickoff/metal train,10+ years,MORTGAGE,60000.0,Verified,Jan-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=95119135,,credit_card,Credit card refinancing,681xx,NE,29.16,0.0,Nov-2001,665.0,669.0,0.0,45.0,,9.0,0.0,22370.0,80.5,17.0,f,4228.27,4228.27,12223.25,12223.25,7771.73,4451.52,0.0,0.0,0.0,Mar-2019,470.74,Apr-2019,Mar-2019,669.0,665.0,0.0,,1.0,Individual,,,,0.0,0.0,161970.0,2.0,2.0,0.0,2.0,14.0,30565.0,70.0,2.0,5.0,6005.0,74.0,27800.0,0.0,0.0,0.0,7.0,17997.0,1930.0,92.1,0.0,0.0,139.0,182.0,3.0,3.0,3.0,3.0,,24.0,,0.0,5.0,5.0,5.0,7.0,6.0,6.0,8.0,5.0,9.0,0.0,0.0,0.0,2.0,94.1,80.0,0.0,0.0,193615.0,52935.0,24300.0,43415.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
65098123,,31000.0,31000.0,30850.0, 60 months,18.2,790.58,E,E1,Immigration officer ,10+ years,RENT,93300.0,Source Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65098123,,home_improvement,Home improvement,302xx,GA,20.63,0.0,Aug-1996,700.0,704.0,0.0,47.0,,7.0,0.0,11911.0,74.0,47.0,f,0.0,0.0,41785.6074431959,41583.42,31000.0,10785.61,0.0,0.0,0.0,Feb-2018,21293.22,,Feb-2018,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,172701.0,,,,,,,,,,,,16100.0,,,,3.0,24672.0,1589.0,88.2,0.0,0.0,231.0,119.0,29.0,10.0,2.0,111.0,,1.0,47.0,0.0,1.0,1.0,1.0,2.0,38.0,4.0,7.0,1.0,7.0,0.0,0.0,0.0,1.0,97.3,100.0,0.0,0.0,183705.0,172701.0,13500.0,167605.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
57754326,,10000.0,10000.0,10000.0, 36 months,8.18,314.2,B,B1,Dispatcher,2 years,RENT,48000.0,Source Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57754326,,debt_consolidation,Debt consolidation,061xx,CT,11.23,0.0,Sep-2004,695.0,699.0,0.0,31.0,,10.0,0.0,9358.0,34.2,15.0,f,0.0,0.0,11257.5375978108,11257.54,10000.0,1257.54,0.0,0.0,0.0,Jan-2018,2464.48,,Jan-2018,729.0,725.0,0.0,31.0,1.0,Individual,,,,0.0,0.0,21203.0,,,,,,,,,,,,27400.0,,,,3.0,2120.0,6180.0,57.7,0.0,0.0,127.0,131.0,6.0,6.0,1.0,6.0,,3.0,,2.0,5.0,6.0,5.0,7.0,4.0,8.0,10.0,6.0,10.0,0.0,0.0,0.0,1.0,85.7,40.0,0.0,0.0,45799.0,21203.0,14600.0,18399.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
7648435,,6000.0,6000.0,6000.0, 36 months,21.7,228.22,E,E2,Attorney,< 1 year,MORTGAGE,58000.0,Verified,Oct-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7648435,,small_business,Start up,600xx,IL,20.96,0.0,Oct-2002,670.0,674.0,3.0,75.0,,29.0,0.0,6793.0,56.1,52.0,f,0.0,0.0,8203.5000013212,8203.5,6000.0,2203.5,0.0,0.0,0.0,May-2016,1569.77,,May-2016,619.0,615.0,0.0,75.0,1.0,Individual,,,,0.0,0.0,311761.0,,,,,,,,,,,,12100.0,,,,11.0,11134.0,561.0,90.2,0.0,0.0,103.0,133.0,3.0,2.0,1.0,3.0,75.0,2.0,75.0,1.0,3.0,5.0,3.0,5.0,40.0,6.0,8.0,5.0,29.0,0.0,0.0,0.0,5.0,97.0,66.7,0.0,0.0,316087.0,167336.0,5700.0,155987.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114136542,,4000.0,4000.0,4000.0, 36 months,7.07,123.64,A,A2,,,RENT,62000.0,Not Verified,Jul-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114136542,,other,Other,199xx,DE,15.14,0.0,Oct-2003,780.0,784.0,0.0,,,8.0,0.0,1978.0,6.2,17.0,w,0.0,0.0,4277.9212671438,4277.92,4000.0,277.92,0.0,0.0,0.0,Sep-2018,2672.17,,Mar-2019,804.0,800.0,0.0,,1.0,Individual,,,,0.0,0.0,25621.0,0.0,2.0,2.0,3.0,11.0,23643.0,79.0,1.0,1.0,1004.0,41.0,32000.0,2.0,0.0,1.0,4.0,3203.0,28738.0,5.8,0.0,0.0,127.0,165.0,12.0,11.0,0.0,12.0,,11.0,,0.0,4.0,5.0,5.0,5.0,11.0,6.0,6.0,5.0,8.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,61884.0,25621.0,30500.0,29884.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
112037834,,9800.0,9800.0,9800.0, 36 months,14.08,335.33,C,C3,,5 years,OWN,48000.0,Source Verified,Jul-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112037834,,credit_card,Credit card refinancing,334xx,FL,18.23,2.0,Nov-1996,665.0,669.0,2.0,23.0,,11.0,0.0,7605.0,53.9,19.0,w,0.0,0.0,10700.6128153143,10700.61,9800.0,900.61,0.0,0.0,0.0,Mar-2018,8347.03,,Mar-2019,719.0,715.0,0.0,23.0,1.0,Individual,,,,0.0,100.0,328562.0,2.0,4.0,2.0,3.0,5.0,320957.0,88.0,1.0,2.0,4354.0,70.0,14100.0,3.0,0.0,4.0,5.0,29869.0,2113.0,71.4,0.0,0.0,248.0,148.0,2.0,2.0,0.0,97.0,44.0,2.0,39.0,6.0,2.0,7.0,2.0,2.0,12.0,7.0,7.0,7.0,11.0,0.0,0.0,2.0,3.0,52.6,50.0,0.0,0.0,195866.0,328562.0,7400.0,181766.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
76131631,,9600.0,9600.0,9600.0, 36 months,11.99,318.82,C,C1,Accountant,10+ years,RENT,32000.0,Not Verified,Mar-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76131631,,debt_consolidation,Debt consolidation,900xx,CA,32.6,0.0,Jul-2002,675.0,679.0,0.0,41.0,,13.0,0.0,6958.0,31.9,26.0,w,315.3,315.3,11145.91,11145.91,9284.7,1861.21,0.0,0.0,0.0,Feb-2019,318.82,Apr-2019,Mar-2019,729.0,725.0,0.0,58.0,1.0,Individual,,,,0.0,1488.0,19356.0,1.0,2.0,1.0,2.0,7.0,12398.0,73.0,1.0,5.0,3173.0,50.0,21800.0,0.0,0.0,0.0,7.0,1489.0,7097.0,44.1,0.0,0.0,135.0,164.0,1.0,1.0,0.0,1.0,41.0,22.0,41.0,3.0,3.0,7.0,6.0,14.0,3.0,11.0,22.0,7.0,13.0,0.0,0.0,0.0,2.0,84.6,50.0,0.0,0.0,38800.0,19356.0,12700.0,17000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
109037173,,4200.0,4200.0,4200.0, 36 months,9.93,135.39,B,B2,Food & Beverage Director,1 year,RENT,45000.0,Source Verified,May-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=109037173,,credit_card,Credit card refinancing,293xx,SC,19.01,0.0,Jan-2005,710.0,714.0,2.0,,,9.0,0.0,4189.0,35.5,14.0,w,1695.51,1695.51,3048.95,3048.95,2504.49,544.46,0.0,0.0,0.0,Mar-2019,135.39,Apr-2019,Mar-2019,664.0,660.0,0.0,,1.0,Individual,,,,0.0,200.0,17462.0,2.0,2.0,0.0,0.0,36.0,13273.0,44.0,2.0,2.0,2697.0,41.0,11800.0,0.0,5.0,2.0,2.0,1940.0,3303.0,45.0,0.0,0.0,139.0,148.0,2.0,2.0,0.0,3.0,,2.0,,0.0,1.0,4.0,2.0,3.0,6.0,7.0,8.0,4.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,42274.0,17462.0,6000.0,30474.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
133922417,,4950.0,4950.0,4950.0, 36 months,5.31,149.05,A,A1,Tier 2 Tech Support,2 years,RENT,47150.0,Not Verified,May-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=133922417,,credit_card,Credit card refinancing,604xx,IL,2.42,1.0,Nov-2008,680.0,684.0,1.0,13.0,,5.0,0.0,4079.0,15.7,9.0,w,2971.04,2971.04,2149.2,2149.2,1978.96,170.24,0.0,0.0,0.0,Mar-2019,249.05,Apr-2019,Mar-2019,699.0,695.0,0.0,13.0,1.0,Individual,,,,0.0,0.0,4079.0,1.0,0.0,0.0,0.0,114.0,0.0,,1.0,2.0,2074.0,16.0,26000.0,0.0,0.0,1.0,2.0,816.0,21421.0,16.0,0.0,0.0,114.0,100.0,6.0,6.0,0.0,6.0,13.0,6.0,13.0,0.0,3.0,3.0,4.0,6.0,1.0,5.0,8.0,3.0,5.0,0.0,0.0,1.0,1.0,88.9,0.0,0.0,0.0,26000.0,4079.0,25500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
118235282,,24000.0,24000.0,24000.0, 36 months,9.93,773.63,B,B2,driver,6 years,RENT,75000.0,Source Verified,Sep-2017,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=118235282,,debt_consolidation,Debt consolidation,190xx,PA,25.09,0.0,Sep-1994,690.0,694.0,2.0,38.0,,9.0,0.0,16172.0,54.6,22.0,w,0.0,0.0,9270.32,9270.32,7217.57,2052.75,0.0,0.0,0.0,Sep-2018,773.63,,Mar-2019,534.0,530.0,0.0,,1.0,Individual,,,,0.0,62.0,39909.0,1.0,2.0,0.0,1.0,20.0,23737.0,59.0,1.0,1.0,6427.0,56.0,29600.0,0.0,0.0,3.0,2.0,4434.0,305.0,97.5,0.0,0.0,276.0,93.0,2.0,2.0,0.0,38.0,,2.0,,0.0,3.0,4.0,3.0,3.0,12.0,7.0,10.0,4.0,9.0,0.0,0.0,0.0,1.0,95.5,100.0,0.0,0.0,81955.0,39909.0,12000.0,52355.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
63773258,,17850.0,17850.0,17850.0, 60 months,12.05,397.52,C,C1,Cost accountant,4 years,OWN,47000.0,Source Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63773258,,credit_card,Credit card refinancing,553xx,MN,7.0,0.0,Dec-2006,685.0,689.0,0.0,41.0,,21.0,0.0,8813.0,61.6,29.0,w,0.0,0.0,21967.7220622409,21967.72,17850.0,4117.72,0.0,0.0,0.0,Feb-2018,11564.66,,Mar-2019,759.0,755.0,0.0,,1.0,Individual,,,,0.0,0.0,245780.0,,,,,,,,,,,,14300.0,,,,6.0,12289.0,2478.0,77.5,0.0,0.0,106.0,96.0,23.0,1.0,3.0,49.0,,,41.0,0.0,2.0,3.0,2.0,3.0,18.0,6.0,8.0,3.0,21.0,0.0,0.0,0.0,3.0,93.1,50.0,0.0,0.0,253270.0,64108.0,11000.0,55295.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
88773700,,7175.0,7175.0,7175.0, 36 months,22.39,275.47,E,E1,Executive assist,10+ years,MORTGAGE,58000.0,Source Verified,Sep-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=88773700,,home_improvement,Home improvement,554xx,MN,32.88,0.0,Apr-1986,710.0,714.0,0.0,,,19.0,0.0,39618.0,67.6,31.0,w,451.54,451.54,9054.62,9054.62,6723.46,2316.16,15.0,0.0,0.0,Mar-2019,310.53,Apr-2019,Mar-2019,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,235824.0,1.0,1.0,0.0,1.0,15.0,19143.0,82.0,2.0,6.0,7131.0,72.0,58600.0,4.0,2.0,0.0,8.0,13101.0,11439.0,73.7,0.0,0.0,108.0,364.0,3.0,3.0,2.0,3.0,,15.0,,0.0,9.0,14.0,10.0,14.0,5.0,17.0,24.0,14.0,19.0,0.0,0.0,0.0,2.0,100.0,60.0,0.0,0.0,275776.0,58761.0,43500.0,23276.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
3535760,,18000.0,18000.0,18000.0, 36 months,11.14,590.5,B,B2,Teddungal Futa,6 years,RENT,40000.0,Verified,Mar-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3535760,  Borrower added on 02/25/13 > My goal is to consolidate my credit debt into one account. That would allow me to make one monthly payment and save on interest long term.<br>,debt_consolidation,Debt consolidation,234xx,VA,17.7,0.0,Feb-2001,680.0,684.0,0.0,,104.0,8.0,1.0,10704.0,32.5,14.0,w,0.0,0.0,18207.48,18207.48,14569.19,3145.15,0.0,493.14,88.6464,Sep-2015,590.5,,Jul-2017,654.0,650.0,0.0,,1.0,Individual,,,,0.0,672.0,21868.0,,,,,,,,,,,,32970.0,,,,1.0,2734.0,12543.0,45.6,0.0,0.0,114.0,146.0,23.0,23.0,0.0,23.0,,12.0,,0.0,4.0,6.0,4.0,6.0,4.0,7.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,52114.0,21868.0,23070.0,19144.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
15369417,,28375.0,28375.0,28375.0, 60 months,21.18,770.52,E,E3,owner,8 years,OWN,140000.0,Verified,May-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=15369417,,debt_consolidation,Debt consolidation,142xx,NY,10.15,0.0,Dec-1993,680.0,684.0,3.0,49.0,53.0,20.0,1.0,7320.0,40.7,36.0,w,0.0,0.0,44396.5904879647,44396.59,28375.0,16021.59,0.0,0.0,0.0,Dec-2017,12034.75,,Dec-2018,634.0,630.0,0.0,,1.0,Individual,,,,0.0,613.0,87141.0,,,,,,,,,,,,18000.0,,,,8.0,4841.0,7217.0,40.8,0.0,0.0,156.0,244.0,1.0,1.0,6.0,11.0,,1.0,,1.0,5.0,7.0,6.0,9.0,9.0,14.0,21.0,7.0,20.0,0.0,0.0,0.0,6.0,88.9,16.7,0.0,0.0,244859.0,25213.0,12200.0,52209.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
126920496,,2700.0,2700.0,2700.0, 36 months,9.44,86.42,B,B1,Driver,7 years,MORTGAGE,40000.0,Not Verified,Jan-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=126920496,,debt_consolidation,Debt consolidation,631xx,MO,24.81,0.0,Feb-1996,735.0,739.0,0.0,,,9.0,0.0,11361.0,29.4,17.0,f,1739.32,1739.32,1206.34,1206.34,960.68,245.66,0.0,0.0,0.0,Mar-2019,86.42,Apr-2019,Mar-2019,669.0,665.0,0.0,,1.0,Individual,,,,0.0,0.0,41678.0,0.0,2.0,0.0,2.0,16.0,30317.0,88.0,0.0,0.0,2906.0,57.0,38600.0,2.0,2.0,1.0,2.0,5210.0,17252.0,21.6,0.0,0.0,120.0,263.0,26.0,16.0,1.0,29.0,,7.0,,0.0,2.0,5.0,3.0,5.0,6.0,7.0,10.0,5.0,9.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,73249.0,41678.0,22000.0,34649.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
49803362,,6000.0,6000.0,6000.0, 36 months,14.65,206.97,C,C5,Special Education Instructional Asst,3 years,RENT,19000.0,Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=49803362,,debt_consolidation,Debt consolidation,217xx,MD,10.93,0.0,Dec-2008,680.0,684.0,0.0,,,4.0,0.0,4350.0,88.8,6.0,f,0.0,0.0,7455.9158116927,7455.92,6000.0,1455.92,0.0,0.0,0.0,Jun-2018,10.9,,Mar-2019,519.0,515.0,0.0,,1.0,Individual,,,,0.0,0.0,4350.0,,,,,,,,,,,,4900.0,,,,1.0,1088.0,0.0,103.4,0.0,0.0,,77.0,10.0,10.0,0.0,10.0,,10.0,,0.0,3.0,4.0,3.0,4.0,0.0,4.0,6.0,4.0,4.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,4900.0,4350.0,3800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134766823,,24000.0,24000.0,24000.0, 60 months,14.03,558.82,C,C2,Driver,3 years,MORTGAGE,150000.0,Source Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134766823,,debt_consolidation,Debt consolidation,532xx,WI,8.76,0.0,Oct-2008,695.0,699.0,0.0,79.0,,12.0,0.0,8198.0,63.6,22.0,w,21375.67,21375.67,4991.97,4991.97,2624.33,2367.64,0.0,0.0,0.0,Mar-2019,558.82,Apr-2019,Mar-2019,704.0,700.0,0.0,79.0,1.0,Individual,,,,0.0,0.0,72972.0,0.0,3.0,0.0,1.0,13.0,18676.0,50.0,0.0,1.0,3046.0,54.0,17100.0,6.0,7.0,6.0,2.0,6634.0,6054.0,77.4,0.0,0.0,108.0,116.0,18.0,13.0,1.0,18.0,,4.0,79.0,2.0,3.0,6.0,3.0,4.0,9.0,7.0,11.0,6.0,12.0,0.0,0.0,0.0,0.0,95.2,66.7,0.0,0.0,103464.0,27211.0,11100.0,37032.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
